_id,text,date,label,predicted_xeno,xeno_probas,xeno_proba,a_code
1264942335114215424,Muy buenos días soy un venezolano viviendo en Perú acabo de leer que el embajador del gobierno interino repartió ayuda pregunto como y de que manera lo hacen porqué la inf nunca nos llega para optar como lo hacen porqué de verdad no lo entiendo ?,2021-08-06,0,0,[9.99732555e-01 2.67445332e-04],0.9997325546675592,
1265082699238211584,@usuario @usuario Agradezco muchísimo la información y aclaración. ¡Muchísimas felicidades por realizar esta increíble labor con los niños migrantes y refugiados! Es muy noble y hermosa la acción. ¡Claro que me convertiré en donante!  emoji cara feliz con ojos sonrientes emoji  emoji chispas emoji,2021-08-26,0,0,[9.99867295e-01 1.32704530e-04],0.9998672954703648,MEX
1265299146975698944,"""Estamos navegando la misma tormenta, pero en botes desiguales, y los migrantes están en el más frágil.""  La hashtag migración entre mi top de temas más interesantes, complejos y favoritos!  url",2021-07-12,0,0,[9.99711237e-01 2.88763328e-04],0.9997112366718606,MEX
1266740936379416576,"Creo importante recordar 3 cosas:  1. Migración es distinto que hacinamiento. Según la Casen, de los 154.780 núcleos hacinados en el país, 21.305 son migrantes, es decir, un 13,8%. 2. Asociar nacionalidades a pobreza y hacinamiento es racismo. 3. Migrar es un Derecho Humano.  url",2021-07-15,0,0,[0.99786324 0.00213676],0.9978632420727156,CHL
1267117217797283840,"@usuario Y no solo en la política migratoria, ha contribuido significativante a destruir la sociedad generando división y odio entre compatriotas.",2021-07-07,0,0,[0.99719764 0.00280236],0.9971976369367797,
1267154903299915776,"Espero que ahora se den cuenta que no existe tal cosa como ""el sueño americano"" eso te hacen creer pero nunca existió",2021-07-26,0,0,[9.99481077e-01 5.18922872e-04],0.9994810771277026,ARG
1267341281048526848,@usuario @usuario. Como es que hay personas que quieren cumplir el sueño americano? Si este es el sueño yo quiero despertar!,2021-09-04,0,0,[0.99892457 0.00107543],0.998924573774325,
1268365093240274944,"@usuario Amigo @usuario , soy de el barrio santa barbara centro , a dos cuadras al sur de la casa de nariño , tengo en mi comunidad personas de tercera edad , mujeres embarazadas , niños y migrantes , la mayoria somos vendedores informales , cualquier colaboracion seria de gran ayuda .",2021-07-12,0,0,[9.99693261e-01 3.06739028e-04],0.9996932609718976,COL
1268984142835912704,"@usuario @usuario @usuario Hombre no hay que confundir ciertas competencias sanitarias que están en autoridades locales, con la idea que se vende de que era competencia de la alcaldesa definir las condiciones de ingreso de los extranjeros al país o sobre la apertura o cierre del dorado",2021-09-07,0,0,[9.99333410e-01 6.66590489e-04],0.9993334095105468,COL
1270774503744901120,"@usuario @usuario @usuario @usuario Lo más importante incumple las promesas de campaña regresar al ejército a sus cuarteles, la migración es un derecho de los humanos el respaldo total del gobierno",2021-07-02,0,0,[9.99319713e-01 6.80286856e-04],0.9993197131438378,MEX
1272261873518489600,"Además,  ¿sabían que Bogotá es la segunda ciudad a donde más emigran nuestros compatriotas Antioqueños y  también es la primera opción de muchas otras regiones?  Hay que sumarle que,  ¡hashtag cundinamarca encabeza la lista de ciudades que alberga el mayor número de inmigrantes!",2021-09-07,0,0,[0.99690934 0.00309066],0.9969093392199132,COL
1272591383459659776,"hasta cuando, van a seguir vulnerando los derechos del inmigrante. hashtag niñez primero",2021-07-07,0,0,[0.99861367 0.00138633],0.9986136697805362,
1273665423985324032,Visitamos a los migrantes venezolanos junto a la alcaldesa @usuario,2021-09-01,0,0,[9.99813613e-01 1.86386706e-04],0.9998136132936803,CHL
1273899831254298624,Estos chicos sean inmigrantes legales o ilegales tienen derechos fundamentales como todo el mundo y uno es de ellos es la privacidad. Alguna autoridad debería tomar cartas en el asunto ante estos señalamientos.,2021-07-24,0,0,[0.99897717 0.00102283],0.998977171929498,
1274069981588787200,Felicitamos a la Pastoral de Movilidad Humana de Panamá @usuario por el excelente apoyo que están brindando a los migrantes en estos momentos de Incertidumbre. Que el Sagrado Corazón de Jesús los proteja.@usuario  url,2021-09-05,0,0,[9.99900437e-01 9.95625519e-05],0.9999004374481236,PAN
1274108136132096000,"@usuario Fui uno de los chilenos que estuvo,públicamente, por pedirle al gobierno que facilitara el ejercicio profesional de los venezolanos en Chile pues entiendo que vienen huyendo de una tiranía socialista atroz y requieren solidaridad.",2021-07-01,0,0,[9.99885294e-01 1.14706077e-04],0.9998852939231746,CHL
1274347155902300160,"El mundo registra en la actualidad una cifra récord de refugiados. Uruguay alberga a más de 600 personas en esa calidad. Durante el año pasado, hubo 1200 solicitudes de refugio en nuestro país. Cada minuto, 24 personas lo dejan todo para huir de la guerra, la persecución, terror",2021-08-31,0,0,[9.99889304e-01 1.10696327e-04],0.9998893036733776,
1274717179951415296,@usuario Antes no teníamos tanta información. Eso favorece y desfavorece. Lo que sí es que las migraciones modernas han significado otro tipo de retos porque somos más personas en el mundo. El tema de los refugiados es político y económico. Cómo se enfrenta. La integración es otro nivel.,2021-09-05,0,0,[9.99658391e-01 3.41608928e-04],0.9996583910724338,VEN
1275034476012351488,@usuario Pero el perfil de los que se va en la nota es abc1 o simil. No es significativo. Es más espuma que otra cosa. No hay transformaciones  de escala a nivel empleo o vivienda que haga pensar en una ola migratoria.,2021-07-10,0,0,[9.99528624e-01 4.71376306e-04],0.9995286236935096,ARG
1275607408572760064,"Excelente conversatorio en el marco del hashtag diamundialdelrefugiado con apoyo del @usuario, @usuario, ONR y @usuario. Las vidas refugiadas, las personas que necesitan de protección internacional y soluciones de nacionalidad importan. hashtag con los refugiados hashtag with refugees",2021-09-07,0,0,[9.99796189e-01 2.03810903e-04],0.9997961890971296,DOM
1276005903188348928,"@usuario Ahora si estas del lado de los inmigrantes. Que raro ya te pareces a @usuario que ya fue feminista, epidemiologo, economista y un sin fin de barbaridades con tal de estar en contra del gobierno.  url",2021-08-02,0,0,[0.99400333 0.00599667],0.994003329146946,MEX
1276517748877570048,"La visita de @usuario a Trump es un acto irresponsable y de sometimiento. AMLO no solo quitó todos los apoyos sociales a los mexicanos migrantes, ahora va a levantarle la mano a quién los discrimina y busca reelegirse. El populismo al servicio del imperio. ¡Qué cosas!  url",2021-08-06,0,0,[9.99123175e-01 8.76825326e-04],0.9991231746744615,MEX
1277735035039293440,"@usuario @usuario @usuario La Universidad Pública Argentina forma profesionales de excelencia desde hace décadas, hijos de inmigrantes, muchos de ellos analfabetos o con apenas la primaria.",2021-08-05,0,0,[9.99889318e-01 1.10681602e-04],0.9998893183975384,ARG
1279108160448417792,"Estamos desarraigando a nuestros mexicanos en el exterior, los Estados seguimos apoyando a nuestros hashtag migrantes porque tenemos con ellos una deuda histórica: hashtag luis ernesto garcía @usuario",2021-09-07,0,0,[9.99811546e-01 1.88454028e-04],0.9998115459717274,
1280348108782620672,Lo que sucederá es que después  que @usuario le de unas palmaditas a @usuario éste regresará a México  haciendo creer que no fué nombrado fiel escudero para detener la migración hacia los Estados Unidos. Aunque declare que fué por el T-MEC. Cuidando el patio trasero,2021-09-04,0,0,[9.99641748e-01 3.58252248e-04],0.999641747751976,
1280727144650485760,En la supuesta tierra del sueño americano.. que falsedad!,2021-07-07,0,0,[9.99346783e-01 6.53217162e-04],0.9993467828378152,VEN
1280971243668353024,"@usuario @usuario @usuario Pues si te indigna Jorge Ramos haz algo, y si te importara la soberanía de los migrante deberías de dejar de opinar de Venezuela y ser comparsa del brutal bloqueo comercial que sufre a manos de este gobierno que dizque te indigna.",2021-07-31,0,0,[9.99068857e-01 9.31142791e-04],0.9990688572087202,MEX
1281046104050720768,"@usuario @usuario Se pasan de V. Esos que hoy hacen ese sublime análisis, se les olvida que el fenómeno de la migración se multiplicó en cuanto Salinas, Fox y cia. solo robaban poquito. Descarados",2021-08-04,0,0,[9.99162379e-01 8.37620944e-04],0.9991623790561248,
1281309451115532288,"Pregunten a su familiar, conocido o amigo que tenemos del otro lado, que llegó ahí en condición de inmigrante: ¿Qué le pareció la visita de AMLO a Trump?  El reconocimiento a aquél que ha puesto en peligro su estadía, su trabajo, sus remesas, su dignidad en EUA.",2021-09-01,0,0,[9.99578479e-01 4.21520538e-04],0.9995784794617072,MEX
1281433618943021056,Típico cuando cruzan la frontera.. hashtag amlo ridiculo mundial,2021-07-09,0,0,[0.96100774 0.03899226],0.9610077396362025,
1281545753845026816,"@usuario su nombre nos gustaría escuchar en la palestra política rumbo alcanzar Carondelet, sin fanatismos pero con progresismo por un Ecuador lleno de oportunidades, desde el conglomerado de Migrantes Retornados podríamos lanzar y apoyar su candidatura. Piénselo",2021-08-24,0,0,[9.99070186e-01 9.29814078e-04],0.999070185921865,
1283633772622155776,"Stateless @usuario una miniserie impresionante, dura realidad de los inmigrantes. Basada en hechos reales. Recomendadísima.",2021-07-29,0,0,[9.99847713e-01 1.52286717e-04],0.9998477132830278,PRY
1285236774609059840,"""Si bien la migración trae consigo beneficios, principalmente económicos, los Estado deben abordar esta realidad con un enfoque de derechos humanos, respondiendo a las necesidades en materia de garantía, acceso y protección de derechos de las personas migrantes.""",2021-08-29,0,0,[9.99819818e-01 1.80182470e-04],0.999819817530424,COL
1285623471431733248,emoji bandera colombia emoji  La entidad busca proteger a los niños y adolescentes que residen como migrantes o refugiados. @usuario,2021-07-15,0,0,[9.99886225e-01 1.13775496e-04],0.9998862245042996,
1287861175523450880,"@usuario @usuario @usuario @usuario Felicitaciones, gana la región con tu experiencia y conocimiento. Gracias por el apoyo a @usuario cuando empezó la ola migratoria y con trabajo en equipo dimos respuesta humanitaria y de inclusión. Un abrazo",2021-06-30,0,0,[9.99913671e-01 8.63293163e-05],0.9999136706836722,COL
1288857266226159616,"Trabajamos en diferentes países, como: Italia, Albania, India, Senegal, Mozambico, Camerun, Colombia, entre otros. En algunos de ellos tenemos una conexión muy fuerte con los migrantes y refugiados, a través de nuestros proyectos"". Explica Riccardo Mereu. hashtag saber pcis",2021-08-29,0,0,[9.99851192e-01 1.48807618e-04],0.9998511923823296,COL
1288888049527656448,"@usuario @usuario Buen dia @usuario quisiera saber como ayudan ustedes a los migrantes que estamos pasando por situaciones adversas y que nos cuesta cumplir con las necesidades básicas, por favor necesito ayuda y nadie responde a mi solicitud. Agradeceria tu respuesta",2021-07-05,0,0,[9.99724920e-01 2.75080249e-04],0.999724919750737,
1289315033885716480,"Aumenta a cuatro mil la cifra de venezolanos vendidos en Trinidad  David Smolansky, comisionado de la Organización de Estados Americanos (OEA) para la crisis de los migrantes venezolanos designado por el presidente  url",2021-06-15,0,0,[9.99795957e-01 2.04043065e-04],0.9997959569354756,
1290237975389863936,"@usuario Buenos días, por favor comunicate con la sección de visas de no inmigrante por consultas sobre visas a: BNS-visas@url",2021-09-02,0,0,[9.99709362e-01 2.90637545e-04],0.999709362455418,ARG
1290364400482889728,@usuario Buenas tardes. La pregunta es la siguiente: Quien responde por los pasaportes solicitados y pagados antes de la pandemia? Sin pasaporte no hay ningún connacional Venezolano que pueda regularizarse en el Ecuador. Ejemplo: Roger Baena C.I. 24542242 Esta a la espera de su pasaporte.,2021-08-08,0,0,[9.99554092e-01 4.45908171e-04],0.9995540918294696,VEN
1290423858919596032,@usuario Hay muchos migrantes que quieren regresar a su país y otro al país que tienen recidencia(chile) porque mejor los ayudan a regularizar su situación migratoria para que puedan salir de Panamá yo habla y conozco migrante que tienen dinero para pagar su pasaje de avión y regresar,2021-08-23,0,0,[9.99774842e-01 2.25158366e-04],0.9997748416336129,
1291864400387887104,@usuario sr david. Solicito su ayuda.madre venezolana con 2 niñas. Migrantes en bogota colombia. Debido a la pandemia quede sin empleo. No tenemos lugar fijo donde dormir. Vivimos de las limosnas que recogemos a diario en la calle. Ayudeme porfavor,2021-09-04,0,0,[9.99207986e-01 7.92014047e-04],0.9992079859534712,
1292117590903586816,"@usuario @usuario @usuario Primero, que es mejor. ¿Permitir una inmigración regular o irregular? Segundo, permite obtener un permiso temporal para buscar trabajo y obtener visa temporaria. nl otorga una Visa automática. Tercero: Las visas tienen requisitos.",2021-07-19,0,0,[9.99643772e-01 3.56228166e-04],0.9996437718338778,
1292276105014054912,Hoy escuché un conversatorio sobre la historia y realidad  que se vive en Honduras  y nuevamente confirmo que entender y comprender la historia de los hermanos migrantes es clave para un país de tránsito como el nuestro,2021-08-08,0,0,[9.99833530e-01 1.66469501e-04],0.9998335304990652,
1293232046245138432,@usuario en serio la mayoría e incluso hablas por la población migrante en Chile. Pero debes saberlo todo.,2021-09-02,0,0,[9.99807976e-01 1.92024164e-04],0.9998079758358188,
1293359340586491904,"@usuario @usuario Económicamente lo ha hecho muy bien, incluso las remesas de nuestros migrantes han aumentado. Trump no es una buena persona, pero sí tiene un buen equipo de trabajo y eso es lo que nos importa.",2021-06-30,0,0,[9.99634227e-01 3.65772856e-04],0.9996342271444488,
1294665639685246976,"Sistema de admisión escolar centralizado, ¿será esta una solución viable para un sistema escolar más equitativo en el Perú que integre a niñas y niños migrantes? @usuario nos presenta el ejemplo de Chile. hashtag educacion hashtag migracion hashtag equidad hashtag politicapublica",2021-07-31,0,0,[9.99702561e-01 2.97438992e-04],0.9997025610077012,PER
1296961499093782528,"@usuario Igual que la explicación por la migración masiva, no se entiende",2021-09-04,0,0,[0.99761413 0.00238587],0.997614128584675,
1297396208915406848,"@usuario En realidad, como no se cerraron fronteras, la posibilidad de que el primer positivo en México sea el único punto de contagio de toodo el país, esa casi cero.",2021-09-08,0,0,[9.99564355e-01 4.35644987e-04],0.9995643550128932,MEX
1297457111081902080,"CATS exige ""con la misma contundencia con la que ha exigido el cierre de sus clubes"" el Ingreso Mínimo Vital para las afectadas, muchas inmigrantes sin papeles  url",2021-09-05,0,0,[9.99700158e-01 2.99842308e-04],0.9997001576918604,
1297525665986686976,"Dios tenga misericordia de Venezuela , y su pueblo inmigrante , en otros países .. emoji cara desanimada emoji  emoji manos en oración emoji   url",2021-08-06,0,0,[9.99798063e-01 2.01936905e-04],0.999798063095459,
1299077836247048192,@usuario Por favor soliciten apertura de fronteras!! @usuario,2021-08-29,0,0,[0.98446114 0.01553886],0.98446114154936,
1300468918633590784,Autoridades de la División de  puertos y aeropuertos @usuario activan operativos de seguridad en puntos fronterizos con Guatemala. Con el fin de evitar el ingreso de migrantes al territorio. @usuario,2021-09-04,0,0,[9.99580790e-01 4.19210275e-04],0.9995807897251549,
1302076653535989760,"Renunció a docenas de leyes que protegen el agua, los sitios indígenas y la vida silvestre para hacer esto. Eso es ecocidio. Trump será recordado como el Presidente que  logró afectar a los ecosistemas en la frontera Méx-EU. Por Muro que nunca detendrá a los migrantes..",2021-08-06,0,0,[9.99275540e-01 7.24459753e-04],0.9992755402469344,MEX
1308607265637896192,@usuario Hola buenas quisiera saber de apertura de frontera chile Perú gracias,2021-08-03,0,0,[9.99147054e-01 8.52945903e-04],0.9991470540971724,
1308808316156604416,"@usuario ""La felicidad de un joven pobre entrando a la Universidad por sus propios mérito, premio al esfuerzo, la utopía del ascenso social de hijos y nietos de inmigrantes que dieron sus sacrificios por el País  emoji bandera argentina emoji",2021-07-04,0,0,[9.99725647e-01 2.74352641e-04],0.9997256473586414,
1310794874417971200,"Ya terminé, por fin, de meterle mano a la tesis que hice sobre mujeres venezolanas migrantes y el epígrafe que dejé me da todos los feels.  url",2021-09-07,0,0,[9.99901295e-01 9.87047752e-05],0.999901295224839,
1311077911076757504,Ud. Cree que la inmigración masiva e ilegal es parte de un plan de desestabilización de Chile?,2021-07-06,1,1,[0.00484196 0.99515804],0.9951580357234544,
1311638114444562432,Cientos de hondureños caminan hasta Guatemala para probar una ruta migratoria. hashtag honduras0308,2021-08-02,0,0,[9.99916541e-01 8.34590634e-05],0.9999165409366236,
1311662792353566720,Hace 3 años orientando a un grupo de inmigrantes haitianos sobre sus derechos en MONDHA.  url,2021-07-28,0,0,[9.99901201e-01 9.87992727e-05],0.9999012007272896,
1311768767333052416,"Las decisiones políticas pueden favorecer la vida o provocar la muerte. Esto era así antes del coronavirus y afectó antes a las personas migrantes, pobres, racializadas, discapacitadas o de cualquier condición no hegemónica. Cuando la injusticia no se combate, se contagia.  url",2021-07-29,0,0,[9.99752835e-01 2.47164583e-04],0.9997528354173132,
1311858653989871616,"@usuario @usuario El gobierno tienen un serio problema ya que la migración es un derecho, pero tenemos firma de algún tratado que obliga a detenerlas, o nos meteríamos en problemas.. Que hacer?",2021-07-19,0,0,[0.99230054 0.00769946],0.9923005375894988,
1312311408017711104,@usuario @usuario @usuario Hola! Podrían confirmarme si sus fronteras están abiertas para los vuelos a lima Perú?,2021-08-19,0,0,[9.99721131e-01 2.78869140e-04],0.9997211308603804,
1313670976744435712,@usuario A mi me prometieron el sueño americano y mi sueño era que me dieran todo sin tener que mover una pata.  emoji cara con ojos en blanco emoji,2021-07-22,0,0,[9.99497153e-01 5.02847040e-04],0.99949715295984,
1315758745696206848,"El hombre de 31 años, inmigrante temporero, trabajaba en una explotación olivarera sin contrato, ni documentación en regla, ni condiciones de trabajo. Se desplomo y el dueño lo abandonó en el CS. El TSJA ha archivado el caso. Asco y verguenza de justicia  url",2021-09-01,0,0,[0.99824655 0.00175345],0.9982465540600004,
1315990895829954560,"@usuario El atraco vivido en este miserable gob es a diario, miles de muertos aumentó el desempleado, miseria,migración, repartición hospitales-tránsito carnets falsos + corrupción y NO hay FISCALÍA,el vandalismo de Oct fue obra del gob,el incendio de Celi ? y muchos mutis sin indignación  url",2021-08-05,0,0,[0.99890097 0.00109903],0.9989009721531756,ECU
1320526570390507520,"@usuario A juzgar por el uso del ""tú"", inmigración descontrolada (?)",2021-07-29,0,0,[0.98735339 0.01264661],0.987353390137931,ARG
1320539208151420928,"No al cierre de fronteras. Nos vamos a morir de hambre en 2021, primer aviso.",2021-08-04,0,0,[0.99300371 0.00699629],0.9930037087639216,URY
1321794342223290368,"@usuario Pues hombre, que señalen la inmigración venezolana como argumento para explicar la falta de implementación de los acuerdos me parece bastante inexacto, por no decir patraña. Pero en fin, tú eres el entendido.",2021-07-16,0,0,[9.99494137e-01 5.05862641e-04],0.9994941373588844,
1322051144663879680,"@usuario @usuario @usuario @usuario Al interpretar mensajes de nacionalidad corresponde el manejo administrativo de la problemática en un grupo específico de población migrante, sí son declaraciones validas ya que respectan a un grupo que esta delinquiendo, asesinado. Exactamente dijo, unos no todos.",2021-09-04,0,0,[0.99894119 0.00105881],0.9989411871997878,COL
1322211778143674368,@usuario @usuario Sra Claudia López solo le hago me memoría cuántos Colombianos emigraron a Venezuela en los años 60 se les dio trabajo casa y el noventa por ciento de ello son Venezolanos y con hijo nacidos allá se les dio estudios profesionales en universidades gratuitas que aquí en Colombia .,2021-09-04,0,0,[0.99833032 0.00166968],0.9983303163487224,
1322212420455141376,@usuario @usuario @usuario Colombia  emoji bandera colombia emoji  emoji bandera colombia emoji  emoji bandera colombia emoji  pide al gobierno nacional pedir VISAS y investigar a Venezolanos que ingresen al país,2021-08-24,0,0,[0.96919073 0.03080927],0.9691907342932292,
1322355059028566016,@usuario ¿Cual sería la diferencia en la política migratoria de los Demócratas y con la actual de Trump?,2021-07-13,0,0,[9.99362879e-01 6.37121399e-04],0.999362878601285,
1322358110703570944,"@usuario Favor definir-explicar ""endurecería política migratoria"".",2021-09-05,0,0,[9.99653017e-01 3.46983476e-04],0.9996530165237874,DOM
1322566994126929920,@usuario Sabes que esto de cerrar las fronteras en un futuro es decir en el verano drl 2022 va a hacer una mierda una decisión muy mala que va a golpear muy fuerte en el futuro,2021-07-07,0,0,[9.99381948e-01 6.18051551e-04],0.9993819484493148,
1322704740715798528,"@usuario @usuario Lo que hay es  que demostrar con hechos y cifras, que hay muchos, que la migración es oportunidad para Colombia y para el migrante. Defenderse con igual lenguaje al de la señora Alcalde no tiene sentido",2021-08-06,0,0,[0.99882171 0.00117829],0.9988217104768436,
1323309226471600128,"@usuario @usuario @usuario @usuario el mismo López dijo que pueda hacer lo que quieras ""siempre y cuando le siga la corriente"", es decir cumplirle caprichitos inconsecuentes cómo poner la guardia nacional a detener pobres migrantes o sacar a Evo Morales del país.  fuera de eso Trump no se mete con López en NADA!",2021-07-13,0,0,[9.99745207e-01 2.54793468e-04],0.9997452065324868,
1324088658656448512,"Nunca ha sido una democracia y tampoco existe el sueño americano, solo en películas es un sueño",2021-08-03,0,0,[9.99687678e-01 3.12322169e-04],0.9996876778310186,
1324517318437834752,"@usuario O vaya felicidades descubriste que en TODO el mundo hay corrupción y ""el sueño americano"" no es la gran vaina jaja",2021-07-30,0,0,[0.9980637 0.0019363],0.9980637034273327,
1324701121085100032,"@usuario Trump no necesita ayuda para quedar mal y sólo veo comentaristas hablando pestes del Presidente de Estados Unidos. Soy migrante en este país, su democracia necesita un par de lecciones por parte de América Latina. Ojalá. Por el bien de millones, que maduren las democracias.",2021-08-03,0,0,[9.99563019e-01 4.36981022e-04],0.9995630189782696,
1325090020622016512,"@usuario Será que se le olvidó a la alcaldesa @usuario que también pertenece a la comunidad LGTB y cuando le tocan el tema sale con que son homofóbicos.Ya basta de etiquetar, por si no lo sabes cuando existía Democracia en Venezuela se recibieron a más de 5 millones de Colombianos",2021-09-01,0,0,[0.99806046 0.00193954],0.998060455151504,
1325095806379188224,Dicen que Claudia López promueve la xenofobia por haber anunciado a la ciudadanía que capturaron un criminal venezolano que hacía de las suyas en Fontibón. Digo yo: ¿dónde carajos está la xenofobia?,2021-07-07,0,0,[0.98317491 0.01682509],0.98317490774221,COL
1325163210090147840,Obama deportó más inmigrantes que Trump  Los centros de detención de inmigrantes los construyó Obama..,2021-09-05,0,0,[9.99132872e-01 8.67128495e-04],0.9991328715050702,
1325216324407222272,"@usuario @usuario Pero internamente fue mejor, apoyó los migrantes y no  tuvo tantos conflictos internos..por algo Obama ha sido uno de  los mejores presidentes en toda la historia de los estados unidos y lo dicen  ellos mismos.. y esté que ganó fue la mano  derecha de Obama.",2021-09-02,0,0,[9.99484148e-01 5.15851704e-04],0.9994841482955056,COL
1327426728411721728,Las personas migrantes sí tienen derecho a participar en Chile. Lo que sucede en el país les afecta tanto como a los chilenos. Intentemos ayudar a quien no domine muy bien el idioma castellano para que sus derechos u opiniones no se vean vulnerados.  url,2021-06-25,0,0,[0.99896202 0.00103798],0.9989620180989752,CHL
1328498279038980096,Llevamos una luz de esperanza a la comunidad inmigrante porque hashtag ayudar nos mueve hashtag giving tuesday,2021-07-02,0,0,[9.99836475e-01 1.63524722e-04],0.9998364752778884,
1329864839750148096,"Miles de docentes tuvieron que dejar sus trabajos y dirigirse a otros países en busca de un mejor sustento. Esta migración forzada en medio de un contexto opresivo deja bajo responsabilidad de terceros a sus hijos y demás familiares, en situación vulnerable y desprotegida.  url",2021-06-24,0,0,[9.99865351e-01 1.34648941e-04],0.9998653510588714,VEN
1329980678239358976,@usuario Trump un auténtico mal perdedor debió haber demostrado una buena gestión en 4 años fue un gran ineficiente estadista persecución a los inmigrantes inacción en el coronavirus falta de discurso que se dedique a otra cosa menos la presidencia de EEUU,2021-08-07,0,0,[0.99815022 0.00184978],0.9981502221577466,ECU
1330751127470690304,"@usuario @usuario Buen artículo, pero podría por favor actualizarse cuando hable de Venezuela; habemos 5 millones de venezolanos fuera de nuestra tierra y tenemos una dictadura donde la gente está muriendo de hambre. El chavismo se desvirtuó y lo que queda es un horror.. Por favor!",2021-09-07,0,0,[9.99362357e-01 6.37643365e-04],0.9993623566346318,
1332754580380278784,"La presión sobre hashtag venezuela por el mundo libre va a escalar. Se suman los informes sobre crímenes de lesa humanidad, las vinculaciones con el narcotráfico, la crisis humanitaria que expulsa a millones de migrantes al continente. ¡Hagamos nuestra parte!  hashtag juntos ala consulta",2021-07-27,0,0,[9.99773961e-01 2.26038873e-04],0.9997739611266768,VEN
1333346322984947712,"@usuario @usuario @usuario Vamos dejándose de calificativos, hablas así porque todavía no te han matado un familiar. En latino América estamos haciéndonos cargo de la ineptitud de Maduro y su combo, que ha lanzado a la migración a sus compatriotas al no poder él atender las necesidades de su pueblo",2021-08-25,0,0,[0.9986377 0.0013623],0.998637695076704,ECU
1333393992185155584,@usuario Cuando abren las citas para pasaporte? Cada vez q me meto dice Calendario cerrado. Necesito renovarle el pasaporte a mi abuelo de 91 años no es nacionalizado venezolano y lo tiene vencido.,2021-08-30,0,0,[9.99641323e-01 3.58677111e-04],0.9996413228887264,VEN
1334587300911702016,"Ecuador necesita una ley que respete los principios internacionales de movilidad humana y garantice los derechos de ecuatorianos en el exterior y extranjeros en nuestro país. hashtag todos somos migrantes @usuario, @usuario  url",2021-06-19,0,0,[9.99670020e-01 3.29979892e-04],0.9996700201084197,ECU
1336715782315798528,"hashtag colombiaenla cidh Migrantes venezolanas son víctimas de trata con fines de explotación laboral y sexual, de violencia sexual y prostitución forzada. En sur de Bolívar son explotadas sexualmente en negocios de actores armados e involucradas en drogas ilícitas o como informantes",2021-09-01,0,0,[9.99812290e-01 1.87710146e-04],0.999812289853665,COL
1337312520923648000,"@usuario Hay que se miserable para que su gobierno haya llegado a calificar  a gente que lleva en pateras como de ""turistas"" para justificar su caos en política migratoria. Bajeza moral y nula sensibilidad , hasta dónde va a caer Usted ?  emoji cara llorando emoji  emoji cara llorando emoji",2021-08-25,0,0,[0.99899296 0.00100704],0.9989929637920238,
1337363778057498624,@usuario @usuario @usuario Y que tiene que ver el alcalde con el cierre de frontera?,2021-08-05,0,0,[9.99706756e-01 2.93243647e-04],0.999706756352838,COL
1337406324963938304,"@usuario Muy interesante el hilo buena documentación para saber orígenes de los inmigrantes acá en Venezuela, me da mucha satisfacción de que fueron bien recibidos y establecidos en el país",2021-06-25,0,0,[9.99595004e-01 4.04996392e-04],0.9995950036082067,VEN
1338469859030609920,"Los hashtag naufragos de güiria son víctimas de la dictadura comunista de Maduro y de un gobierno indolente, incapaz y violador de DDHH de Trinidad y Tobago.  No son los únicos No serán solamente ellos Tristemente la fuerte crisis humanitaria incentiva la migración forzada.",2021-07-23,0,0,[9.99661495e-01 3.38504638e-04],0.9996614953622772,COL
1338562070443401216,"Desde hashtag valetv expresamos nuestras más sentidas condolencias a familiares, amigos y al pueblo de Venezuela, por la trágica muerte de los 19 migrantes venezolanos, cuya embarcación naufragó en las costas de Güiria en el Estado Sucre. QEPD.",2021-09-04,0,0,[9.99857057e-01 1.42942752e-04],0.999857057248385,VEN
1338592043489226752,"El país que abrió las puertas a millones de inmigrantes, hoy ve morir a sus hijos escapando de esta tragedia de magnitud incalculable.  hashtag naufragos de güiria",2021-08-04,0,0,[9.99840146e-01 1.59854148e-04],0.9998401458521032,
1339920199093522432,"Es importante que podamos denunciar las malas políticas públicas de todos los Estados relacionados con la migración, desde la problemática de los países de origen, los países de tránsito y los de destino.",2021-07-07,0,0,[0.9933984 0.0066016],0.9933984027754134,CHL
1340061782212112384,"Un saludo a los migrantes ecuatorianos, en este Día. Trabajaremos para extender la seguridad social y que se reconozcan sus derechos laborales, que sus años de trabajo en el exterior se registren en el IESS. (jubilación, acceso a salud y préstamos hipotecarios)  url",2021-06-21,0,0,[9.99870258e-01 1.29741571e-04],0.9998702584293488,ECU
1340070576459800576,Orgullosos de trabajar con Un Solo Pueblo y nuestros socios @usuario @usuario y hashtag abaroli por la regularización y la integración social de migrantes y retornados. hashtag conectando caminosporlos derechos @usuario  emoji chispas emoji  emoji estrella brillante emoji   hashtag díadel migrante hashtag gifmmcontigo hashtag celebremossin fronteras,2021-07-21,0,0,[9.99806076e-01 1.93923937e-04],0.9998060760627024,COL
1340127122271059968,"¿Que significa hoy, en el mundo de la crisis económica globalizada y de una pandemia devastadora, ser migrante?  Significa ser el sujeto más afectado por los despidos masivos, la falta de empleos, los contagios..  hashtag dia internacional del migrante  url",2021-07-12,0,0,[9.99263510e-01 7.36489584e-04],0.999263510416198,MEX
1341574699378208768,@usuario Se viene el cierre de frontera. Algo hay que hacer sin dudarlo,2021-07-05,0,0,[9.99084350e-01 9.15649986e-04],0.9990843500138696,ARG
